Geneid	NM001	NM002	NM003	NM004	NM005	TB001	TB002	TB003	TB004	TB005	AD001	AD002	AD003	AD004	AD005	SA001	SA002	SA003	SA004	SA005
ENSG00000263266	23	20	34	119	44	21	34	29	29	15	29	35	66	56	29	33	23	14	48	1552
ENSG00000007216	22	2	7	2	39	27	0	1	6	23	0	1	1	1	1	21	37	14	1	2
ENSG00000109101	13	8	16	9	8	8	2	1	2	1	2	2	25	0	5	3	1	13	29	32
ENSG00000109103	325	326	460	548	374	325	419	154	387	342	437	320	654	367	372	385	228	555	634	463
ENSG00000087111	1231	991	684	725	836	916	628	474	867	866	869	856	1025	809	1390	751	636	294	1656	1221
ENSG00000109107	239	299	176	199	287	184	124	125	175	198	186	684	539	138	267	201	202	191	377	156
ENSG00000265168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076382	40	77	68	20	37	82	36	50	82	75	222	199	1005	277	588	92	87	57	383	450
ENSG00000227543	4	2	6	2	2	6	25	11	5	7	16	4	25	8	13	8	6	18	45	18
ENSG00000264608	6	2	0	5	1	5	22	1	0	9	8	1	57	11	13	8	10	9	20	9
ENSG00000265287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167524	12	8	4	1	2	15	59	19	25	33	47	7	147	6	42	31	19	27	68	71
ENSG00000007202	2793	2105	1591	1325	1880	2915	1424	1477	2144	2033	2541	1604	1763	846	2289	1548	1998	579	5849	4540
ENSG00000264044	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	2	4
ENSG00000132581	568	461	880	1226	672	453	478	307	418	463	426	348	495	511	550	435	466	411	1047	762
ENSG00000240494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109111	3004	2462	2160	1079	2405	2831	1818	1644	2473	2581	2538	1452	2435	1322	1966	2409	2255	1797	3093	3211
ENSG00000265205	6	7	3	1	4	6	6	10	4	3	12	2	8	4	4	6	10	1	6	21
ENSG00000167525	32	34	28	42	54	24	73	27	46	23	50	23	91	75	24	41	22	53	34	45
ENSG00000109113	887	1148	1209	1394	1507	1051	1326	554	766	976	855	1026	2018	5355	1597	772	647	339	1415	1121
ENSG00000198242	2651	2705	4027	5240	3567	3043	2895	2161	3130	3396	2786	2330	5795	4889	3240	4838	4720	1472	4657	823
ENSG00000238423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264577	6	9	14	3	5	13	25	12	25	15	41	9	92	24	33	22	35	13	50	66
ENSG00000238578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160606	95	47	70	78	56	72	13	17	36	30	78	168	282	256	141	51	25	29	864	451
ENSG00000160602	160	107	86	99	96	145	83	28	86	101	178	65	167	95	55	144	88	90	267	283
ENSG00000267729	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	1
ENSG00000265073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000076604	483	680	1607	681	737	545	444	218	714	547	774	778	2055	1592	1703	533	720	267	1680	1154
ENSG00000265474	0	2	0	0	0	1	0	2	1	0	4	1	1	1	6	0	1	0	3	2
ENSG00000265840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173065	392	398	201	227	410	441	290	264	414	441	437	366	469	392	384	492	298	136	1410	1080
ENSG00000243053	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	9
ENSG00000238516	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000264138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ENSG00000132591	460	405	346	432	476	384	352	389	348	333	454	425	961	1105	739	413	314	215	816	555
ENSG00000264066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ENSG00000284565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132589	3266	3214	3884	2964	2826	2883	1870	1327	2251	2519	2868	2088	2902	3204	2901	2483	1981	2340	4132	2640
ENSG00000264304	2	9	3	1	3	11	13	3	4	6	20	1	38	13	7	9	2	30	17	22
ENSG00000266642	0	4	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0
ENSG00000167536	72	61	104	91	51	51	68	20	50	64	125	74	242	76	133	55	53	135	356	168
ENSG00000109118	904	710	296	502	801	963	894	449	887	817	1160	501	1063	246	779	1072	565	428	1161	1164
ENSG00000265845	1	0	0	0	0	1	1	0	3	0	6	0	7	0	0	0	0	2	8	1
ENSG00000265908	0	0	0	0	0	1	5	1	0	0	2	0	0	0	0	6	0	2	2	0
ENSG00000179761	32	37	12	36	24	49	17	5	60	43	25	49	99	9	16	31	44	41	13	33
ENSG00000063015	10	12	1	5	6	1	5	4	6	5	13	3	10	2	4	4	7	42	3	8
ENSG00000263613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238007	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
ENSG00000263781	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000196535	1504	1489	824	614	1260	1649	1624	7159	1810	1554	1913	883	754	317	1438	1580	1238	459	2340	2378
ENSG00000221995	19	24	13	20	19	40	95	23	46	55	97	16	28	18	47	50	34	27	58	64
ENSG00000263709	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	4	0	0
ENSG00000264050	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0
ENSG00000178082	0	2	1	1	1	6	5	2	2	2	2	3	0	0	0	2	7	2	5	188
ENSG00000108255	0	1	0	1	0	2	2	0	1	3	2	0	7	0	1	1	4	6	0	2
ENSG00000108256	1646	1533	1560	795	969	2893	1608	1485	2318	1481	2016	723	1768	595	2174	1920	2276	416	5090	3687
ENSG00000239256	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
ENSG00000266111	1	1	2	0	0	1	0	0	1	0	4	2	2	1	1	0	0	20	0	2
ENSG00000264808	1	5	0	0	0	0	1	0	1	0	1	0	1	1	2	2	0	1	2	1
ENSG00000222363	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000160551	1978	1493	1125	869	1199	2501	1795	1519	1694	1235	1679	580	1252	451	1201	1837	2244	304	3486	3050
ENSG00000284162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253064	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	2
ENSG00000202205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	3
ENSG00000168792	492	446	204	245	275	439	398	202	367	330	486	294	238	120	231	316	239	167	550	482
ENSG00000264031	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	5	0	0	0
ENSG00000167543	786	871	725	859	707	812	1630	740	704	846	1048	622	1469	1758	756	901	556	453	1114	992
ENSG00000264290	1	0	2	12	1	5	24	2	7	1	4	5	1	0	0	7	2	3	4	24
ENSG00000108262	1376	1165	797	978	1331	933	1472	785	1054	1451	970	830	1963	1556	1192	1220	999	352	1125	1367
ENSG00000198720	67	159	27	42	107	45	552	210	97	144	97	52	559	79	157	113	70	80	101	120
ENSG00000264647	0	0	1	2	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0
ENSG00000167549	52	16	10	48	47	16	447	5930	55	64	55	11	51	239	136	73	38	23	16	39
ENSG00000264007	0	0	0	0	0	0	0	12	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000141298	1483	1019	950	635	538	1268	637	1256	959	811	1225	249	484	166	526	891	821	951	731	889
ENSG00000263370	2	0	0	2	0	0	3	24	1	6	4	1	3	0	1	0	2	4	0	4
ENSG00000222858	1	1	0	0	0	0	1	0	2	7	1	0	1	0	0	1	0	2	0	0
ENSG00000265625	1	1	1	3	0	0	5	11	6	6	7	0	10	0	4	11	5	9	7	9
ENSG00000240531	1	0	2	0	0	3	2	0	4	1	6	1	4	0	1	6	0	2	3	7
ENSG00000263657	3	2	1	6	5	0	4	0	5	3	8	3	17	7	2	11	2	8	14	23
ENSG00000265713	0	7	0	3	0	0	6	1	0	3	10	1	8	1	7	8	2	18	7	2
ENSG00000252657	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000240074	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000263477	0	0	0	0	0	3	2	0	2	0	0	0	7	0	2	2	0	3	1	3
ENSG00000239129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000176927	10	5	4	7	4	9	8	7	8	4	16	6	4	5	1	14	8	21	0	15
ENSG00000264435	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0
ENSG00000207011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265289	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	1
ENSG00000266876	0	0	0	4	0	0	2	2	1	0	5	0	2	3	1	0	1	18	0	2
ENSG00000265394	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000126653	939	856	824	554	1012	845	782	633	592	802	647	371	1270	1111	817	902	891	288	874	847
ENSG00000266919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265739	1	0	0	0	0	2	0	1	0	3	1	0	1	0	0	1	1	3	2	1
ENSG00000266987	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	1	0	10	1	0
ENSG00000108576	6037	89	1845	4645	1795	339	10	7	661	405	3	48	6	3	5	76	1356	311	3	17
ENSG00000264125	4	0	1	20	2	1	0	0	0	1	0	0	1	0	0	0	2	8	0	0
ENSG00000266120	39	1	4	27	13	1	0	0	4	5	0	0	0	0	0	2	10	1	0	0
ENSG00000252112	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0
ENSG00000108578	483	375	332	464	472	554	654	333	560	562	494	198	1158	479	163	639	482	135	486	533
ENSG00000222679	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000182271	0	0	0	0	2	0	0	1	0	1	3	0	1	0	0	1	0	13	0	0
ENSG00000207132	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000201255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000108582	2962	1909	1926	1197	1318	3544	1977	1244	2212	1877	3405	1025	1508	1888	4142	2751	3420	3793	4307	3033
ENSG00000108587	1104	824	770	522	830	1179	709	472	842	748	928	577	1004	421	1019	851	728	269	1569	1309
ENSG00000264958	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0
ENSG00000263860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000264242	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	1
ENSG00000266733	0	0	0	0	3	0	0	6	2	0	2	2	6	0	0	0	3	8	0	0
ENSG00000266775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231870	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ENSG00000231421	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000214719	6	7	3	8	4	8	7	7	5	2	3	2	6	3	0	3	5	10	14	7
ENSG00000248121	63	33	48	61	30	49	35	42	35	34	41	14	35	16	8	17	27	11	22	12
ENSG00000273609	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264943	2	2	0	0	3	3	2	0	8	0	5	1	6	1	3	7	0	2	12	18
ENSG00000250462	152	90	63	107	118	125	126	82	112	90	124	66	228	122	75	168	115	41	249	192
ENSG00000241631	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	0
ENSG00000264538	90	56	83	121	108	127	206	75	126	95	179	53	308	68	98	222	96	84	187	189
ENSG00000279337	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0
ENSG00000265443	2	0	2	0	0	3	3	0	1	0	5	0	9	1	3	2	0	2	1	2
ENSG00000263603	2	0	0	0	0	1	9	2	0	0	13	0	5	2	2	6	2	4	9	5
ENSG00000280069	1	0	1	1	0	4	3	2	4	0	17	0	25	5	9	14	3	4	4	9
ENSG00000176390	321	281	376	575	235	424	276	170	405	284	505	151	380	129	234	518	319	300	304	288
ENSG00000265791	3	1	1	4	0	3	7	1	5	3	14	0	8	3	6	8	0	4	14	13
ENSG00000266490	3	7	0	12	5	0	14	3	3	3	12	1	18	1	6	3	10	6	30	50
ENSG00000276250	0	0	0	4	0	0	9	1	1	1	6	0	1	0	0	7	0	6	3	0
ENSG00000242439	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	5	0	0
ENSG00000176208	57	38	22	40	43	88	74	44	70	34	121	42	377	116	205	108	49	40	160	144
ENSG00000265334	0	0	0	1	1	0	2	0	0	0	5	0	1	3	2	1	0	2	0	0
ENSG00000212190	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	4	3	0
ENSG00000263531	2	2	1	3	1	1	1	0	3	0	3	2	11	6	3	5	0	8	1	7
ENSG00000172171	80	55	90	170	76	93	80	47	55	55	90	39	111	71	84	61	78	19	105	119
ENSG00000275185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184060	221	372	277	335	230	583	315	144	445	694	514	492	268	266	253	376	194	143	229	335
ENSG00000230113	0	1	0	6	1	0	3	0	4	3	0	0	1	3	0	0	1	3	4	4
ENSG00000266274	5	6	2	11	8	15	11	3	16	26	14	14	18	25	7	32	1	6	2	2
ENSG00000265743	13	16	10	21	18	23	29	6	38	47	40	11	24	18	20	46	6	8	16	29
ENSG00000181481	539	620	343	449	501	593	513	230	385	479	475	454	502	454	563	433	250	233	526	695
ENSG00000264456	12	19	14	9	13	21	41	17	18	27	40	15	27	12	23	32	9	20	25	29
ENSG00000264743	0	0	2	6	0	0	12	2	4	1	3	0	8	11	11	2	1	2	3	1
ENSG00000266340	1	0	1	0	2	0	5	1	1	1	3	0	1	0	0	2	0	17	2	4
ENSG00000264148	5	2	1	1	6	3	4	0	0	4	0	5	9	2	2	2	6	3	1	2
ENSG00000266865	55	51	46	107	76	37	79	25	28	49	47	67	63	10	17	74	46	36	80	80
ENSG00000265798	1	4	1	1	2	8	9	3	1	7	13	8	9	3	5	4	1	6	8	12
ENSG00000264107	10	6	10	13	9	2	6	4	3	1	3	1	27	9	1	2	9	10	6	2
ENSG00000265444	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0
ENSG00000196712	1366	1017	655	409	921	1799	1110	747	1265	871	1524	811	1696	278	1057	1561	1380	260	3639	2711
ENSG00000266371	0	3	0	2	0	3	4	1	1	0	2	0	1	0	2	9	1	19	0	9
ENSG00000126861	166	33	61	74	135	77	68	11	43	43	38	13	12	6	7	81	443	212	9	16
ENSG00000185862	1479	1331	1357	1257	621	1953	405	324	1339	962	1118	465	650	205	230	1253	1415	2872	278	445
ENSG00000265118	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126860	305	254	358	1002	148	522	199	115	414	318	348	140	291	245	98	461	505	676	81	149
ENSG00000263535	3	2	6	0	2	8	11	9	3	5	4	22	17	9	32	3	9	4	4	10
ENSG00000131242	722	519	624	260	443	720	118	44	559	266	524	862	453	284	460	346	440	404	631	517
ENSG00000239595	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000264862	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	3	0	0	0	0
ENSG00000278977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207614	0	0	13	2	0	1	0	1	0	4	0	2	0	10	1	0	2	0	0	0
ENSG00000278546	2	2	4	0	0	0	3	2	4	6	1	0	3	14	0	5	4	2	0	0
ENSG00000221038	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000228768	0	0	0	0	0	0	3	0	1	0	0	0	0	0	2	0	0	5	0	0
ENSG00000265976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266877	0	0	0	0	0	1	0	0	2	0	1	0	0	2	0	0	3	1	0	0
ENSG00000266448	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0
ENSG00000202026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000265863	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000263567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000265046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0
ENSG00000172301	487	527	816	1053	647	431	705	496	247	537	303	417	850	1395	626	352	312	158	313	363
ENSG00000108651	534	557	650	660	514	658	612	382	559	576	661	544	1185	670	766	682	709	275	867	851
ENSG00000263990	1	0	1	5	1	2	7	2	5	5	14	1	13	2	2	6	2	9	7	10
ENSG00000178691	787	535	471	486	415	1017	698	446	741	490	868	395	1854	507	854	773	835	260	1164	1078
ENSG00000253058	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0
ENSG00000264300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000185158	166	93	79	93	120	113	164	77	137	111	154	57	186	39	67	132	106	67	147	157
ENSG00000264497	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0
ENSG00000266777	5	2	4	4	3	8	37	8	16	7	16	3	31	3	6	16	13	7	32	26
ENSG00000278867	1	1	3	11	9	0	31	4	9	8	22	1	37	2	2	24	8	16	11	23
ENSG00000264164	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0
ENSG00000266379	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000263369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265574	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1
ENSG00000277511	5	1	8	26	3	1	13	4	9	4	14	6	16	13	12	16	6	16	7	9
ENSG00000214708	112	56	292	128	164	143	3	10	27	6	58	24	7	13	16	76	41	8	49	86
ENSG00000126858	1367	763	573	1257	941	740	703	695	620	559	622	354	720	308	504	848	720	205	1126	911
ENSG00000265293	0	0	1	1	3	3	4	3	2	1	14	0	11	7	3	5	2	15	14	6
ENSG00000280033	3	2	3	3	0	9	10	3	4	3	5	0	7	13	4	8	5	3	10	17
ENSG00000280020	6	18	3	4	5	4	7	7	3	5	8	0	23	9	8	10	5	16	7	19
ENSG00000266282	1	1	2	2	0	1	1	0	0	1	1	3	1	12	0	2	0	14	0	0
ENSG00000141314	6	6	16	2	4	16	21	7	3	9	6	5	428	0	8	17	14	24	12	1
ENSG00000263674	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000265794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108666	249	128	177	458	257	206	221	186	150	136	197	150	538	415	280	220	197	60	368	327
ENSG00000265139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263749	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0
ENSG00000283774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000010244	1329	1455	1949	1441	1253	1786	1639	1144	1573	1195	2258	1354	2440	1306	2187	1886	1785	714	2153	2223
ENSG00000274341	3	2	0	4	12	0	7	7	5	1	4	0	9	9	0	11	2	3	18	10
ENSG00000278668	3	2	0	0	0	3	6	3	4	0	3	0	2	4	0	6	2	2	8	5
ENSG00000266385	1	2	0	0	4	0	7	2	2	0	4	0	3	0	2	4	0	8	13	11
ENSG00000279762	4	0	1	1	1	3	7	8	5	0	9	0	5	2	3	12	9	37	20	11
ENSG00000264083	0	0	0	2	0	0	6	1	1	0	0	0	4	1	1	5	2	10	6	1
ENSG00000264373	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0
ENSG00000108671	906	914	1111	634	910	1149	659	899	905	810	876	763	2225	1980	1802	1030	820	347	2084	1514
ENSG00000202100	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176749	44	24	27	24	23	78	56	50	40	36	105	23	224	33	380	157	19	83	253	72
ENSG00000176658	2273	1594	1229	772	2721	2397	1887	727	1537	2456	1977	583	707	874	1762	1677	1712	365	4177	2581
ENSG00000266718	1	2	0	0	1	0	7	21	6	0	8	1	4	10	16	1	0	18	2	4
ENSG00000280245	0	0	0	0	0	1	2	0	0	0	0	0	0	0	5	0	2	1	1	3
ENSG00000265222	1	1	1	1	1	0	2	1	1	1	5	1	1	5	2	4	1	6	1	1
ENSG00000263717	0	2	0	0	0	0	1	0	0	0	3	0	0	1	1	0	0	0	0	1
ENSG00000279781	0	0	0	0	0	0	0	3	1	0	0	0	3	2	0	1	0	0	0	4
ENSG00000266599	0	1	0	0	0	0	0	0	4	0	1	0	3	1	2	0	0	0	0	0
ENSG00000265337	0	0	0	0	0	0	11	0	6	0	2	0	0	0	0	1	0	5	0	1
ENSG00000264458	0	0	0	0	0	1	2	0	1	1	1	0	8	0	2	0	0	2	0	0
ENSG00000201178	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226377	2	0	5	2	5	0	0	2	2	1	5	0	1	10	1	0	1	5	8	6
ENSG00000236377	0	0	0	1	1	6	0	0	0	0	2	0	1	1	0	0	0	3	0	1
ENSG00000006042	1370	940	1495	2060	2115	952	1443	358	980	772	816	123	421	106	825	1017	1112	109	1456	1500
ENSG00000141316	0	0	0	2	0	3	3	1	4	9	0	1	1	0	0	1	4	16	7	0
ENSG00000108684	2	14	1	3	4	11	8	4	16	19	16	2	2	2	1	2	6	19	1	11
ENSG00000264598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266535	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
ENSG00000265544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000265125	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	1	0	4
ENSG00000265115	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0
ENSG00000264643	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
ENSG00000265689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279668	0	0	0	3	0	1	0	72	0	2	3	0	0	1	0	0	0	14	0	0
ENSG00000265356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263435	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	6	0	0
ENSG00000279674	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	13	0	0
ENSG00000226049	3	2	4	0	4	5	1	1	2	3	3	3	0	1	1	4	2	1	3	48
ENSG00000263485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000265775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000263571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261156	0	0	1	0	4	0	0	1	0	1	0	0	1	0	1	0	0	4	0	2
ENSG00000264990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0
ENSG00000108691	191	9216	31021	720	2873	1490	982	3437	7106	5013	595	514	686	1402	780	3320	9012	492	189	156
ENSG00000108688	0	48	82	5	7	17	0	2	9	23	11	0	10	109	18	25	117	19	7	0
ENSG00000172156	5	55	252	19	50	46	0	5	179	179	35	15	89	95	60	96	162	6	0	29
ENSG00000108700	19	791	212	76	58	105	171	330	217	243	48	45	45	269	93	196	322	105	5	9
ENSG00000265614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ENSG00000181374	73	347	80	175	150	38	71	14	81	34	81	417	14	595	122	70	517	42	220	86
ENSG00000108702	0	0	0	0	0	4	0	2	8	6	2	1	1	0	0	4	1	5	1	0
ENSG00000225582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ENSG00000197322	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	2
ENSG00000181291	2	10	2	2	8	38	191	48	18	34	71	7	7	1	8	25	36	6	29	76
ENSG00000278860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264174	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000264622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000132141	29	27	38	49	20	46	40	31	30	17	40	19	53	34	41	35	42	27	36	25
ENSG00000198783	291	186	285	235	252	285	198	140	250	210	263	147	306	171	205	280	202	94	266	292
ENSG00000005156	292	295	227	192	250	314	250	181	282	240	419	393	843	218	523	349	339	152	635	477
ENSG00000092871	287	260	382	174	273	378	181	108	396	276	428	207	337	128	314	279	249	245	400	546
ENSG00000267618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273687	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	2	4
